time,open,high,low,close,volume
2019-09-25 12:15:00,1.5282,1.5282,1.5282,1.5282,55.49
2019-09-25 12:30:00,1.5497,1.5497,1.5497,1.5497,9.01
2019-09-25 12:45:00,1.5285,1.5293,1.5285,1.5293,40.03
2019-09-25 13:00:00,1.5544,1.5917,1.5371,1.5495,77.72
2019-09-25 13:15:00,1.5916,1.5916,1.5406,1.5631,77.86
2019-09-25 13:30:00,1.5606,1.5615,1.5606,1.5615,21.38
2019-09-25 13:45:00,1.5902,1.5902,1.5551,1.5551,62.76
2019-09-25 14:00:00,1.5902,1.5902,1.5571,1.5571,161.96
2019-09-25 14:15:00,1.5901,1.6341,1.5753,1.5955,164.36
2019-09-25 14:30:00,1.5945,1.5945,1.5945,1.5945,8.14
2019-09-25 14:45:00,1.5514,1.5514,1.5418,1.5418,14.55
2019-09-25 15:00:00,1.5418,1.5418,1.5418,1.5418,0.0
2019-09-25 16:00:00,1.5474,1.5474,1.5396,1.5396,26.0
2019-09-25 16:15:00,1.5521,1.5521,1.53,1.53,2662.18
2019-09-25 16:30:00,1.5376,1.5376,1.5376,1.5376,26.88
2019-09-25 16:45:00,1.5599,1.5599,1.5599,1.5599,32.18
2019-09-25 17:00:00,1.5599,1.5599,1.5599,1.5599,0.0
2019-09-25 17:15:00,1.5652,1.5652,1.5652,1.5652,20.0
2019-09-25 17:30:00,1.5652,1.5652,1.5652,1.5652,0.0
2019-09-25 17:45:00,1.5652,1.5652,1.5652,1.5652,59.44
2019-09-25 18:00:00,1.5730000000000002,1.5730000000000002,1.5730000000000002,1.5730000000000002,20.0
2019-09-25 18:15:00,1.5730000000000002,1.5730000000000002,1.5730000000000002,1.5730000000000002,0.0
2019-09-25 19:00:00,1.5945,1.5945,1.5945,1.5945,211.03
2019-09-25 19:15:00,1.5945,1.5945,1.5945,1.5945,0.0
2019-09-25 20:00:00,1.5945,1.5945,1.5859,1.5859,46.38
2019-09-25 20:15:00,1.5945,1.6347,1.5945,1.6048,20.18
2019-09-25 20:30:00,1.6442,1.649,1.6001,1.6037,68.64
2019-09-25 20:45:00,1.6328,1.6518,1.5955,1.5957,45.38
2019-09-25 21:00:00,1.5957,1.5957,1.5957,1.5957,0.0
2019-09-25 21:15:00,1.6497,1.6598,1.6018,1.6105,81.04
2019-09-25 21:30:00,1.6105,1.6105,1.6105,1.6105,0.0
2019-09-25 22:00:00,1.6375,1.666,1.6134,1.6237,57.46
2019-09-25 22:15:00,1.6695,1.6695,1.6076,1.6299,195.78
2019-09-25 22:30:00,1.6438,1.6438,1.6438,1.6438,12.06
2019-09-25 22:45:00,1.61,1.61,1.5935,1.5935,83.03
2019-09-25 23:00:00,1.5938,1.5938,1.5935,1.5935,55.01
2019-09-25 23:15:00,1.5935,1.5935,1.5935,1.5935,45.78
2019-09-25 23:30:00,1.5935,1.5935,1.5935,1.5935,0.0
2019-09-26 00:15:00,1.6213,1.6213,1.6213,1.6213,6.83
2019-09-26 00:30:00,1.6213,1.6213,1.6213,1.6213,0.0
2019-09-26 00:45:00,1.6213,1.6333,1.6206,1.6317,629.03
2019-09-26 01:00:00,1.6318,1.6333,1.6071,1.6324,44.05
2019-09-26 01:15:00,1.633,1.6333,1.6305,1.6305,10.05
2019-09-26 01:30:00,1.6333,1.6485,1.6333,1.6376,4.11
2019-09-26 01:45:00,1.6025,1.6025,1.6025,1.6025,43.24
2019-09-26 02:00:00,1.5952,1.6271,1.5865,1.6271,78.53
2019-09-26 02:15:00,1.6211,1.6271,1.6198,1.6271,44.68
2019-09-26 02:30:00,1.589,1.6061,1.589,1.6061,33.64
2019-09-26 02:45:00,1.6061,1.6122,1.6061,1.6122,5.88
2019-09-26 03:00:00,1.6075,1.6483,1.6075,1.6169,17.39
2019-09-26 03:15:00,1.6381,1.6381,1.6247,1.6381,5.55
2019-09-26 03:30:00,1.6381,1.6381,1.6381,1.6381,4.05
2019-09-26 03:45:00,1.6381,1.6381,1.6381,1.6381,3.99
2019-09-26 04:00:00,1.6,1.6118,1.6,1.6118,150.3
